views,likes,dislikes,comment_count,channel_title,publish_time,category_1,category_2,category_3,category_4,category_5,category_6,category_7
-0.5713031846672768,-0.504205280420223,-1.2823832046657457,-0.34007667624117827,Channel_304,2023-08-02,1,0,0,0,0,0,0
-1.0227215215790697,-1.432895960705336,-1.1420828583224454,-1.6462789371064346,Channel_67,2023-12-28,0,0,0,1,0,0,0
0.30693588436788505,0.39182083458262623,0.44113818960979306,0.6169996395912423,Channel_281,2023-08-26,0,0,0,0,0,1,0
-0.9177114313293834,-0.6373732298020597,-0.6270540465122094,-0.8301446656878162,Channel_192,2023-08-23,0,0,0,0,0,1,0
-1.4229652661947385,-1.1147997238237697,-1.7234796116992759,-1.0606509284985917,Channel_119,2023-08-12,0,0,0,0,0,0,1
1.460576478871215,1.509637266063688,0.9971703672334036,0.9107309001414103,Channel_152,2023-04-15,0,0,0,1,0,0,0
-0.2341374156919564,-0.2124723346411149,0.09866975157853694,-0.11487126325697257,Channel_265,2023-11-24,0,1,0,0,0,0,0
0.05973688044567083,0.334687544371312,0.2961839300485196,-0.018414521629963296,Channel_392,2023-04-09,0,0,0,0,0,0,1
-1.4354338875727934,-1.2637298572073818,-1.248735908946752,-1.1366177398848392,Channel_231,2023-08-15,0,1,0,0,0,0,0
-0.5533629459435658,-0.9262116231422816,-0.2890114682220992,-0.6051251677189683,Channel_351,2023-08-11,0,1,0,0,0,0,0
0.10321586365202728,0.12473693939533059,0.11082891646497328,-0.07324022771241617,Channel_249,2023-11-21,0,0,0,1,0,0,0
-1.1611523091344378,-1.30593391341425,-0.8843251603866261,-0.862647909923893,Channel_59,2023-12-01,0,0,0,1,0,0,0
0.36850606802520136,0.38862733125555454,0.3140993457971118,0.30756034722106956,Channel_17,2023-10-08,0,0,0,0,0,1,0
-0.6097284055362282,-0.5840230508691081,-0.782740285619176,-1.2217403142889327,Channel_171,2023-02-13,0,0,0,0,1,0,0
-0.30018324234432553,-0.19795806460894794,-0.0666579422672656,-0.33061471512387264,Channel_351,2023-12-18,0,0,0,0,1,0,0
-0.6107986406831902,-0.6593829720771688,-0.5919951945218093,-0.43682332828025394,Channel_452,2023-12-15,1,0,0,0,0,0,0
1.8479578322692631,1.5722759722094166,2.1520655964776756,1.6223581939776939,Channel_132,2023-06-03,0,0,0,1,0,0,0
-0.021445849478466776,0.02754511125326035,-0.08824945974584865,-0.021725216632992844,Channel_357,2023-12-06,0,0,0,0,0,0,1
-1.0676871875523601,-0.8246158466234876,-0.7093518768289452,-1.5571146053189875,Channel_136,2023-10-18,0,0,0,0,0,0,1
0.8162218739117691,0.9470249516771657,1.125623353218093,0.9134379386082905,Channel_42,2023-08-13,0,0,0,0,1,0,0
-1.2311375517481606,-1.2848804437588233,-1.3854370334091657,-0.9829114616107731,Channel_305,2023-04-30,0,0,0,0,1,0,0
0.20134717208025094,0.47011931849101174,0.46008330695353544,0.17963748387085707,Channel_6,2023-08-03,0,1,0,0,0,0,0
-1.9713777338768506,-1.6776044925722169,-1.8543099060930166,-1.930867587319537,Channel_329,2023-02-23,0,1,0,0,0,0,0
-1.3386847421149228,-1.512787013093062,-0.9742697921312123,-1.7482677187804398,Channel_170,2023-08-09,0,0,0,0,0,0,1
0.1893216302220923,-0.23691359920059812,0.21334236581647675,-0.06591350101720773,Channel_456,2023-09-01,0,0,0,0,0,0,1
0.731980058631107,0.9041429958387013,0.9465088221417778,0.39165106052371895,Channel_288,2023-02-23,0,1,0,0,0,0,0
0.16377902058052213,0.3860953602318702,0.2024071015989583,0.1996482384551516,Channel_399,2023-04-28,0,0,1,0,0,0,0
-0.1237957566185007,0.16339808401886305,-0.3367066795930947,-0.04511393111234894,Channel_338,2023-11-28,0,0,0,0,1,0,0
-0.3096113542997338,-0.05212755663234466,-0.55928848222129,0.010705976634779669,Channel_215,2023-02-12,0,1,0,0,0,0,0
-1.4893134799786651,-1.3573945083639782,-1.4304867951020297,-1.9257465995875787,Channel_69,2023-09-05,0,1,0,0,0,0,0
-0.7291655459472456,-0.652010595818462,-0.4681797740684377,-0.5869852500135706,Channel_370,2023-10-19,0,0,0,1,0,0,0
-0.469456276093154,-0.9052962418228117,-0.3075336570119519,-0.38442425835703875,Channel_27,2023-09-06,0,0,0,0,0,0,1
1.0512554137659214,0.8776091453140343,1.2244192593192151,1.0922674004031394,Channel_225,2023-04-12,0,0,0,0,0,1,0
1.4898953928764815,0.34996679107566453,0.18323522264108444,0.6060514720572141,Channel_322,2023-03-29,0,1,0,0,0,0,0
-1.7743724821984157,-1.621855004431418,-1.6442203728403721,-1.9738887033949784,Channel_234,2023-12-20,0,0,0,1,0,0,0
0.3167916344865364,0.3942572473792041,-0.2874992426653097,-0.24948794245980652,Channel_486,2023-03-26,1,0,0,0,0,0,0
-0.3937530586101842,-0.2031055672711224,-0.10874375043815573,-0.214238780201666,Channel_443,2023-09-19,0,1,0,0,0,0,0
-0.6861603049114716,-0.8004364175643416,-0.30910940103644347,-0.750285424478179,Channel_412,2023-08-10,0,0,0,0,0,1,0
0.6049432157043204,0.6825329344919469,0.5782082105032308,-0.034343844678514694,Channel_408,2023-06-04,0,0,0,1,0,0,0
1.0250819132074336,0.6623069500892692,0.28277096686739167,0.8153953928111385,Channel_51,2023-02-21,0,0,0,0,0,1,0
0.9251685700703316,0.8964410524960336,0.5915843113803284,0.7849262229231996,Channel_149,2023-02-08,0,1,0,0,0,0,0
-0.8487707178468453,-0.6471562174526502,-0.6455762353020621,-0.6925813250146506,Channel_415,2023-09-17,1,0,0,0,0,0,0
-0.3177359653409434,-0.15337545406204506,-0.1559589319841088,-0.6040995472246613,Channel_75,2023-07-07,0,1,0,0,0,0,0
0.3239849716371146,0.6132250953967837,0.5735806257966635,0.2990688504940672,Channel_306,2023-01-14,0,0,0,1,0,0,0
0.9695196425109116,0.8272396434840229,0.7624602194373968,0.9867700297446741,Channel_92,2023-08-12,1,0,0,0,0,0,0
-0.48802764492055517,-0.435276512555556,-0.22921925348501251,-0.4543574153868718,Channel_368,2023-03-29,1,0,0,0,0,0,0
-0.19394229894602372,-0.27177386850555435,0.012889218877660081,0.1346464260208015,Channel_424,2023-09-17,1,0,0,0,0,0,0
-1.1164045826827451,-1.0930370105792768,-1.1782247495127962,-1.634905171925759,Channel_68,2023-07-01,0,0,1,0,0,0,0
-1.2064497867798498,-0.9491665642283081,-1.0619535169110486,-0.8632276964290188,Channel_235,2023-11-08,0,0,0,1,0,0,0
0.806183339565044,0.9479222785805659,0.43499932371228717,0.8995137042707435,Channel_362,2023-06-23,0,0,1,0,0,0,0
1.350954949584254,1.5789499088742616,1.3455606787133982,1.557714990198637,Channel_144,2023-11-19,0,0,0,0,0,1,0
-0.08007265229702198,-0.28059443913502446,0.22877527186897392,-0.0803271889904205,Channel_76,2023-07-15,1,0,0,0,0,0,0
0.9975618524317188,1.2271796026388622,0.9736358106002132,0.991212264276134,Channel_86,2023-12-07,0,0,1,0,0,0,0
0.35441680879441895,-0.04095763787808232,0.6305630743889848,0.6266339326849814,Channel_227,2023-09-03,0,1,0,0,0,0,0
-0.6542950862672925,-0.39188201952091173,-0.4974726448657783,-0.3499283734643037,Channel_363,2023-11-26,0,0,1,0,0,0,0
0.35417584128867313,0.267262466155868,0.07340233892163815,0.14449941214550718,Channel_447,2023-07-16,0,0,0,0,1,0,0
1.5331050513121187,1.4150407472291833,1.6230446694030958,1.2419490429628774,Channel_56,2023-03-04,0,0,0,0,0,1,0
-0.04381805091305753,0.010980353448914867,0.03286303213056606,0.008271191859586365,Channel_80,2023-01-26,1,0,0,0,0,0,0
1.559763890976012,1.809184832455629,1.4997721296219975,1.8131999642225438,Channel_24,2023-02-22,1,0,0,0,0,0,0
-2.6327129443045014,-2.993649059496803,-2.7671735109304496,-2.6462665642432497,Channel_227,2023-02-20,0,0,0,0,0,0,1
0.8155782879851006,0.7406934207022787,0.7923872975001467,0.9538130571866946,Channel_28,2023-10-23,0,0,0,0,0,1,0
0.07929399031133433,0.31602533850802456,-0.4364315373813818,0.26844635566789243,Channel_121,2023-02-22,0,0,0,0,0,1,0
-0.3075108473726952,-0.3299649547348478,-0.7465983944288255,0.017651180124672153,Channel_490,2023-11-29,0,0,0,1,0,0,0
0.08401676747421738,-0.12386915148743283,0.07984297715290137,0.18224392688085722,Channel_93,2023-02-10,0,1,0,0,0,0,0
-1.999334202704071,-1.9724062203776076,-2.0336464687467193,-1.9738887033949784,Channel_341,2023-08-21,0,0,0,0,0,0,1
-0.22802157492305702,-0.25981941493237826,0.10613630780774541,0.0983459285422356,Channel_112,2023-03-02,0,0,0,0,0,1,0
0.3498845696035571,0.6078722196435671,0.2998200501639205,0.47351684314701786,Channel_378,2023-08-05,0,0,0,0,0,0,1
1.4728455673233976,1.6434381181484286,1.6752833535597897,1.6403929817298477,Channel_345,2023-12-07,0,0,0,0,0,1,0
-0.527200109675293,-0.4692829946411449,-0.4183295370590502,-0.5952997967607425,Channel_487,2023-07-17,0,0,0,0,0,0,1
-0.8179866378345884,-0.5115300374921439,-0.5836105922776383,-0.6296880704529834,Channel_31,2023-10-04,0,0,0,1,0,0,0
-0.5106551178614065,-0.4796861008407669,-0.6681138854410376,-0.6756881206872408,Channel_143,2023-12-08,0,0,0,0,0,1,0
0.9092596621638428,0.5026637628542562,1.2203901320506283,0.6944915376599539,Channel_367,2023-01-03,0,0,1,0,0,0,0
0.3214678657863622,0.1746384854012268,0.40637605723974046,0.5086159526868854,Channel_298,2023-04-17,0,0,0,0,1,0,0
-0.5387123083430224,-0.5278484448715015,-0.24142915731105133,-0.45586838422976905,Channel_227,2023-08-05,0,0,0,0,1,0,0
0.5063429233437888,0.24305155383228855,0.4414769825037991,0.6708154805091805,Channel_358,2023-09-23,0,0,0,0,1,0,0
0.08934389758277037,0.3648713260572888,-0.35891717462818934,-0.07601629870379072,Channel_250,2023-06-17,0,0,0,0,0,1,0
0.9626060949382856,1.1436614192017476,1.1289432595123639,1.0633931057020045,Channel_50,2023-09-05,0,0,0,0,0,0,1
-0.7113402322376605,-0.8359964883480343,-1.3999960952011585,-0.6848668044538493,Channel_214,2023-07-30,0,0,0,0,1,0,0
-0.33622121906228697,-0.2283180714434787,-0.27556733616289175,-0.20554500939015383,Channel_380,2023-02-28,0,1,0,0,0,0,0
-0.4007922900504886,-0.22065500927687465,-0.6583270884317575,-0.5294934088421491,Channel_389,2023-02-13,0,0,1,0,0,0,0
-1.474272637256797,-1.176463723090352,-1.2596957488578584,-1.242711617102334,Channel_432,2023-05-19,0,0,0,0,1,0,0
0.28877346908335155,0.5332274871678618,0.633541707358373,0.5261282077677458,Channel_269,2023-04-20,1,0,0,0,0,0,0
0.2536402971419078,0.3057236752997669,0.28790216280485675,0.07284189521947004,Channel_288,2023-02-18,0,0,0,0,0,1,0
-0.0027991638155858774,0.1973101151981773,0.27138463602284457,-0.13030883901272383,Channel_195,2023-05-07,0,0,1,0,0,0,0
-0.24296576537019418,-0.15365782877306758,-0.1594300665756681,-0.07381727776142422,Channel_254,2023-08-03,0,1,0,0,0,0,0
-1.4260357884344037,-1.3235787587938483,-1.306177794550262,-1.207460471780588,Channel_79,2023-05-09,0,0,0,0,1,0,0
-0.42938558660228,-0.7317422959071114,-0.08724700851661962,-0.230351587533212,Channel_475,2023-07-18,0,1,0,0,0,0,0
-0.3513031088873067,-0.6397467619208873,-0.030584629063572216,-0.16662113185612185,Channel_244,2023-07-22,0,0,0,0,0,1,0
-0.8117589708057275,-0.7336357426685077,-0.5311199405847719,-0.827441232270686,Channel_91,2023-07-12,0,0,0,0,1,0,0
-0.16952182763041262,-0.30225622298524846,-0.2920500596799315,-0.198789032819592,Channel_414,2023-04-18,1,0,0,0,0,0,0
0.3969140454231281,-0.06497011203804433,0.491028216118884,0.20646620215358777,Channel_6,2023-07-14,0,0,1,0,0,0,0
1.8819314871519393,2.026625706487627,1.6086903294077761,1.5177433514311172,Channel_281,2023-11-24,0,0,0,0,0,0,1
0.16699469748191434,-0.2708518074338463,0.1861023229110831,0.3450530044691693,Channel_412,2023-08-27,1,0,0,0,0,0,0
0.25012877830490404,0.35134513106406506,0.3011766361604986,-0.1918310394365555,Channel_446,2023-05-13,0,0,0,0,1,0,0
-0.08251296688728045,-0.00986910204678905,0.20129996752232923,0.22736677122735702,Channel_150,2023-12-24,0,0,0,1,0,0,0
-1.9304045800588738,-1.613991258764482,-1.555303544113309,-1.6265451416881411,Channel_324,2023-03-25,0,0,1,0,0,0,0
-0.0344879440287783,0.001793159328165739,-0.03596364334991993,0.23645154998727397,Channel_399,2023-10-12,0,1,0,0,0,0,0
0.05242487913376853,-0.3320753914096242,-0.6362272138411021,0.344758691605847,Channel_282,2023-08-11,0,0,0,0,1,0,0
2.4601100062020325,2.500252244131364,2.6914405975258555,2.380391021338667,Channel_191,2023-04-17,1,0,0,0,0,0,0
-0.20065758379306314,0.0335575234203284,-0.4951558122363051,0.06897654732160781,Channel_274,2023-10-22,0,0,0,0,0,1,0
0.2942112633605771,0.5863819024502104,0.44518825317353156,-0.030101355615469953,Channel_73,2023-03-08,0,0,0,0,0,0,1
-0.042701847404399154,-0.04387179395055347,-0.7022321540129627,-0.6540349459751863,Channel_447,2023-07-15,0,0,0,1,0,0,0
-1.178868308640123,-1.2488136647952195,-1.159819080219689,-0.9171450565119537,Channel_318,2023-07-08,0,0,0,0,0,0,1
1.1371226835953916,1.3789316587460585,1.4621645685431812,0.6342667288475052,Channel_68,2023-02-17,0,0,0,0,0,1,0
0.7454727314139253,0.5183373305474084,0.27900498405094026,1.0580131397877344,Channel_304,2023-12-29,0,0,0,0,1,0,0
0.7846476286038091,0.8890211584134352,0.7687328763439891,0.9374418990974873,Channel_434,2023-12-26,0,1,0,0,0,0,0
-0.9190756761593531,-0.9244745230426836,-1.0061564637311478,-0.6804555006962252,Channel_63,2023-01-26,1,0,0,0,0,0,0
1.3975997742492101,0.9550427014844822,1.6783495961801411,1.172076481128676,Channel_453,2023-03-08,0,0,1,0,0,0,0
-1.4124948857638595,-1.4558453520606438,-1.0693993462930491,-1.2062890943108835,Channel_493,2023-12-02,0,0,0,1,0,0,0
0.5800758036570898,0.4319878572888747,0.3614202089597046,0.013901442982893886,Channel_134,2023-03-09,0,0,0,0,1,0,0
2.1867929801813344,2.307678429075086,1.634736077821267,2.3951133215289016,Channel_442,2023-07-17,0,0,0,0,1,0,0
-1.0003815675603702,-0.707084838000754,-0.8084142317843376,-1.2739381705249675,Channel_307,2023-09-04,0,0,0,0,1,0,0
-0.575320927049843,-0.7023961732226902,-0.6393236836167002,-0.37664080717113624,Channel_268,2023-10-24,0,0,0,0,1,0,0
0.09192255089117791,0.30792789387578523,0.2808916105867462,-0.13004967108943932,Channel_223,2023-04-11,1,0,0,0,0,0,0
-0.5123762284182046,-0.9010521784782916,-1.1249690900531701,-0.989626210480374,Channel_431,2023-06-28,0,0,1,0,0,0,0
-1.5615885092623676,-1.465852436114167,-1.8543099060930166,-1.483786397308923,Channel_126,2023-04-26,0,1,0,0,0,0,0
0.0607737799700959,-0.3130643608237593,0.25923422303268734,-0.23998834978178396,Channel_265,2023-06-18,0,0,0,1,0,0,0
-1.0722891240405907,-0.7839361633922921,-1.2709075610563105,-0.8433333263261146,Channel_7,2023-04-30,0,0,0,0,0,0,1
0.46659084610465046,0.6552550443081422,0.7487665901949676,0.25276977815086504,Channel_413,2023-06-15,0,0,0,0,1,0,0
-0.9291315401686204,-0.7738970591180777,-1.4464781408935619,-0.989626210480374,Channel_206,2023-08-08,0,0,0,0,0,1,0
1.5450260239085567,1.7437782956769483,1.2683535994078623,1.6108717750892962,Channel_179,2023-07-17,0,0,0,0,1,0,0
-0.7926966771053263,-0.6453480772639942,-0.40855581613871533,-0.9184422717547511,Channel_468,2023-11-15,0,0,1,0,0,0,0
-0.33060994098236746,-0.03970710492387989,-0.3075336570119519,-0.37173212674001305,Channel_496,2023-08-26,0,0,1,0,0,0,0
0.8071766470571824,0.9643550329577911,0.9955420106244378,1.0371452765880764,Channel_183,2023-06-19,1,0,0,0,0,0,0
-1.241176097742703,-0.954052282835078,-1.4801254366125558,-1.494214294728063,Channel_480,2023-03-18,1,0,0,0,0,0,0
0.2199797425431746,0.2738507393812499,0.3649988888267953,-0.24455132726035636,Channel_443,2023-10-15,0,0,0,0,0,1,0
1.3017622008516565,0.9750735855324358,1.4905992070330087,1.1727087720480032,Channel_440,2023-02-03,0,0,0,0,0,1,0
-1.6185178938398395,-1.5282766555975866,-1.6692357201865937,-1.5842225436529576,Channel_406,2023-10-27,1,0,0,0,0,0,0
0.17707028509781303,-0.11880524418412947,0.45252712745197654,0.25818801602711877,Channel_228,2023-12-16,0,0,0,1,0,0,0
0.25246575263778687,0.35201839018724385,0.39234608945278426,0.19219793328322657,Channel_236,2023-08-19,0,0,0,0,0,1,0
0.7754206371907393,0.7977142001115344,0.7271943700692928,0.9928449354185862,Channel_146,2023-07-15,1,0,0,0,0,0,0
-1.2472744766353863,-1.106508310615245,-1.0924442168119195,-1.7774734021382539,Channel_58,2023-10-22,0,0,0,0,1,0,0
-1.3309419466635444,-1.785300227955112,-1.159819080219689,-1.2987403794401586,Channel_296,2023-10-25,1,0,0,0,0,0,0
0.5150339466480499,0.2955511188476763,0.18495750465930907,0.4576895976439462,Channel_241,2023-10-06,0,0,0,0,0,0,1
0.28963971833857993,0.32553634529666287,0.26752934044150506,0.4376947709582784,Channel_345,2023-08-19,0,0,0,1,0,0,0
0.24305752997264382,0.5173605555451462,0.16267922108056507,0.5578558168899657,Channel_287,2023-04-07,1,0,0,0,0,0,0
0.3391994775240843,0.296895916885899,0.3140993457971118,0.3928087863083655,Channel_440,2023-06-21,1,0,0,0,0,0,0
-0.6892686635763002,-0.6844893593639133,-0.42629203803595883,-0.3430714795973954,Channel_163,2023-11-14,0,0,0,0,1,0,0
0.22478277051681428,0.39155382868595817,0.2747331989173714,0.09353088059648967,Channel_26,2023-11-27,0,0,0,0,0,1,0
0.2857198945421866,0.3913200798542015,0.6127757772074816,-0.30698636347521663,Channel_452,2023-02-02,0,0,0,0,1,0,0
-0.723662719247382,-0.8198399727595269,-0.8308925122292462,-1.0111263698255626,Channel_106,2023-02-15,0,0,0,0,0,0,1
1.861480407124816,1.8158159288786129,1.809536208750493,1.783906485683575,Channel_240,2023-03-14,0,0,0,0,0,0,1
0.4668318356171882,0.2728154264191822,0.7120694304130282,0.3450530044691693,Channel_340,2023-01-21,0,0,0,0,1,0,0
-1.2015384974076966,-0.8979385764418107,-1.0546196591404475,-1.5996675070362198,Channel_418,2023-08-28,1,0,0,0,0,0,0
0.6499078020625728,0.35143929784567063,0.7387445377888442,0.6341852861439733,Channel_332,2023-07-19,0,0,0,0,1,0,0
-0.9844983368879604,-1.0149458641688682,-1.5162673278029064,-1.0486385736483586,Channel_400,2023-03-07,0,0,1,0,0,0,0
0.7806926283837096,0.3213814783687404,0.7414983133229134,0.3834693204301798,Channel_379,2023-07-08,0,1,0,0,0,0,0
1.1529261128188097,0.9523353378602956,0.9629421395203953,0.9927666916138553,Channel_42,2023-03-31,0,1,0,0,0,0,0
-0.8301993733383537,-0.6141945986980761,-0.4446977073290658,-0.5259876600677014,Channel_133,2023-07-21,0,0,0,0,1,0,0
0.957326975339776,0.7378138712549643,0.8183994403979535,0.8083917219603542,Channel_317,2023-01-24,0,0,0,0,0,1,0
0.40566110306243675,0.04077761030692013,0.7028433390007093,0.5903596240680987,Channel_44,2023-10-24,0,0,0,1,0,0,0
0.815736203971441,0.8319493910223631,0.9875387869303985,0.9287340252314396,Channel_35,2023-05-11,0,0,0,0,0,0,1
1.8925592034076886,1.3864341857693425,1.7651211832931053,1.8425522365618403,Channel_364,2023-06-04,0,0,0,0,1,0,0
-0.25378784909880403,-0.6012229452986612,-0.1423162983063925,-0.4483597946703708,Channel_347,2023-03-20,0,0,0,0,0,1,0
-0.7631224154542725,-0.5353170140156509,-0.45523142895067037,-0.8022214736676769,Channel_384,2023-07-10,0,0,0,0,1,0,0
-0.8991648322502759,-0.6863877475654108,-0.5645895382324579,-0.758177240357588,Channel_1,2023-10-28,1,0,0,0,0,0,0
-0.8253181036965203,-0.5488004580422162,-1.1249690900531701,-0.8803476653381382,Channel_226,2023-06-04,0,0,0,0,0,0,1
-0.08517417491786751,0.15323977301009933,-0.16059262338675165,-0.31580845778375555,Channel_299,2023-04-24,0,0,0,0,0,0,1
0.3338927952909667,0.48256060873384793,0.24220832567612105,-0.06409884268357854,Channel_288,2023-12-06,0,0,0,0,0,1,0
0.269306302057039,-0.13668326889024862,-0.3417431341779918,0.5437867962036423,Channel_236,2023-04-28,0,0,0,0,0,0,1
0.8208692824713543,1.0118639583994087,0.9416753598693076,0.8075163114397942,Channel_359,2023-01-06,0,0,0,1,0,0,0
0.005104863657910048,0.23805425062381647,0.2984596801010847,0.14590144212666561,Channel_447,2023-11-23,0,0,0,0,1,0,0
1.4484382175090464,1.6371924525949653,1.3747990687000722,1.4604435068576782,Channel_33,2023-02-05,0,0,1,0,0,0,0
-0.27309359663791016,-0.2169938422916094,-0.03326672024872525,0.01090023676038963,Channel_95,2023-09-30,0,0,0,0,0,1,0
2.7175367539439024,2.5036780391362594,2.8078173631027408,2.7411489548736605,Channel_205,2023-06-09,0,1,0,0,0,0,0
0.6189615325346356,0.8421123096752462,0.561551142912835,0.6432502434618101,Channel_109,2023-07-30,0,0,0,0,0,1,0
-0.8667461372226152,-0.6763270280318541,-1.1973523913305146,-0.5440752271920078,Channel_322,2023-01-15,0,0,1,0,0,0,0
-1.0808941429335506,-0.7733295236291214,-0.8355152231558886,-0.8568875387351939,Channel_30,2023-01-26,0,0,0,0,0,0,1
0.4754881253552547,0.21121121566335488,0.7559281337331217,0.06473257432673815,Channel_266,2023-12-02,0,0,1,0,0,0,0
-0.23181991108446798,-0.40642055679625994,-0.025264296103428514,-0.512493793524544,Channel_23,2023-08-07,0,0,0,0,0,0,1
0.70746641002926,0.5033827573615528,0.0005000932631247663,0.9250482459543319,Channel_97,2023-09-12,0,0,1,0,0,0,0
0.46623528800987596,0.6674465323554871,0.2197877329946233,0.714546720200725,Channel_39,2023-07-23,0,0,0,1,0,0,0
-0.08089312313077467,-0.2998078524638944,-0.6005264736091981,0.008173547882063923,Channel_173,2023-04-12,0,0,0,1,0,0,0
-0.856361967938703,-1.2215006096488543,-0.7057790231106622,-0.7420659056220174,Channel_248,2023-12-28,0,0,0,0,0,1,0
-1.525710681602186,-1.2038714155493402,-1.238016964249883,-1.343095520111227,Channel_379,2023-08-18,0,0,0,1,0,0,0
-0.45530550383793256,-0.8968443357820028,-0.8642112849642384,-0.43901147448006794,Channel_413,2023-07-19,0,1,0,0,0,0,0
0.8501415955065775,1.0650721952999533,1.1123697986627028,1.0045947556722103,Channel_414,2023-06-28,0,0,0,0,0,0,1
0.20658763816122552,0.1519822774385032,0.3136593887521113,-0.2035836776922622,Channel_162,2023-10-04,1,0,0,0,0,0,0
-1.2560777373334557,-1.004864638578415,-1.012791836173315,-0.9068893756312574,Channel_180,2023-11-09,0,0,0,0,0,1,0
0.1655951287976375,0.24384500138826926,0.5102264578379936,0.376253774668514,Channel_103,2023-05-11,0,0,0,0,1,0,0
0.37814405668148343,0.6298174550063912,-0.11825484529548645,0.5138177313288669,Channel_209,2023-10-07,0,0,0,0,1,0,0
-0.8934963857738296,-0.6112767014945752,-0.5514433958777287,-0.9821710377603402,Channel_22,2023-10-16,0,0,0,0,0,1,0
0.14610141543729943,-0.3340203501510816,-0.2483468953027311,-0.1699832753288983,Channel_5,2023-05-22,1,0,0,0,0,0,0
0.050399629919869765,-0.3158598913700973,0.02576633267591466,0.028730913110192068,Channel_139,2023-01-14,0,0,0,0,1,0,0
-1.1531114020798947,-1.2880924837938317,-0.8263132076798573,-0.9611723333579254,Channel_214,2023-08-06,0,0,0,0,0,1,0
0.3505605890852687,0.4915875994545476,0.6597776122923446,0.4884822941961406,Channel_160,2023-07-06,0,0,0,0,0,1,0
0.5539525402112667,0.7970927215904855,0.6144414760500418,0.4960308538867622,Channel_408,2023-01-28,0,0,1,0,0,0,0
1.0772348484182048,1.0793343179103176,1.1883662948327702,1.184807367558396,Channel_395,2023-08-07,0,1,0,0,0,0,0
1.0479287877847452,1.1432952729618198,1.232913977298815,1.271206049884228,Channel_139,2023-01-15,0,0,0,0,1,0,0
-1.3882622752979321,-1.584467767036545,-1.0619535169110486,-1.9465603730519632,Channel_145,2023-05-23,0,1,0,0,0,0,0
-0.9475704619333523,-0.7181171018179404,-1.306177794550262,-0.9094332037844537,Channel_160,2023-11-22,0,0,0,0,0,0,1
0.5081142002283352,0.7850852171492686,0.7647346632251053,0.7151912974016548,Channel_83,2023-11-21,0,0,0,0,0,1,0
0.5068624416534503,0.36314854614023634,0.5484021069713171,0.5825471120333294,Channel_155,2023-02-25,1,0,0,0,0,0,0
0.5081266916231625,0.5428855976803237,0.5235728279962316,0.6533525953099621,Channel_288,2023-07-11,0,0,0,0,0,1,0
3.8523017876613777,3.441830791899683,3.7550936861076774,3.826970036844293,Channel_317,2023-10-13,0,0,0,0,1,0,0
0.5640781023244494,0.638783109522742,0.6264085474554671,0.8823782251384927,Channel_281,2023-03-31,0,1,0,0,0,0,0
1.1298513884717916,1.1600075009140918,1.4365244877858425,0.5795811467408999,Channel_64,2023-02-15,0,0,1,0,0,0,0
0.9479344237752654,0.6623069500892692,1.0296602791963634,0.9723536437499442,Channel_192,2023-05-13,0,0,1,0,0,0,0
0.644735360933685,0.6411069584459277,0.968145782441052,0.18964414231139398,Channel_156,2023-03-08,0,0,0,0,0,1,0
-0.323804765191342,-0.3956908678836451,-0.6034037229654732,-0.6304083207448676,Channel_424,2023-10-07,1,0,0,0,0,0,0
